squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,price
17085,79,0,0,12,3267,10,5,1993,1709963.3
31076,16,1,0,22,5859,3,5,2018,3112788.8
81924,29,0,1,62,78566,1,6,1990,8200485
89829,23,1,1,20,41659,9,10,2011,8992972.1
52458,31,0,1,82,97955,2,10,2013,5253326.3
65639,74,0,1,72,13424,10,1,2021,6573646.1
41332,40,1,1,90,36504,10,10,1994,4146474.4
45381,65,1,0,3,98233,10,4,2006,4543365.6
1981,39,0,0,6,40633,2,7,2008,198774.8
48178,67,0,0,71,89760,10,2,2011,4824962.1
733,86,1,1,83,1839,4,5,2011,81775.1
16071,9,0,0,66,1839,7,5,2003,1609170.3
21122,99,0,0,26,46816,7,2,2016,2113297.6
90072,63,0,0,7,99403,9,10,2007,9008547.7
3137,48,1,1,26,61569,6,5,2017,320868.7
27286,48,0,0,3,90262,2,5,1996,2728938.6
37611,47,0,1,100,28086,8,2,2006,3766677.6
84697,63,1,1,44,70930,6,8,2004,8474975.4
21833,43,0,0,26,80621,1,5,1997,2185327.7
74139,47,1,1,33,9247,10,2,1992,7421289.2
41050,6,0,1,87,10831,2,1,2015,4117975.5
16389,1,0,0,94,5894,2,5,1995,1647095.5
72265,69,1,1,59,23760,8,5,2005,7236109.5
55752,48,1,0,42,32183,5,7,2019,5580831.9
42003,27,1,0,55,80617,3,2,2008,4202952.8
76453,46,0,1,13,41014,10,3,2000,7652064
95771,44,1,1,92,24498,7,10,1993,9586445.3
30042,84,0,0,65,38907,6,7,1999,3008534.9
80827,51,0,0,82,44211,1,9,1996,8083933.6
58109,86,0,1,43,23197,8,8,2007,5819714.7
20006,95,0,1,13,7216,4,5,2002,2006536.2
57530,72,0,1,2,58310,9,6,2001,5755191.1
90929,35,0,0,93,44912,5,2,2015,9098666.5
27488,91,0,1,36,82069,4,5,2008,2755953.8
36904,99,1,1,68,41334,1,9,2020,3698721
11202,87,0,0,37,9860,10,5,2019,1122248.9
43882,3,0,0,97,31824,8,2,1996,4393079.6
62869,18,0,0,12,39297,4,1,2015,6288349.5
59437,75,1,1,60,57505,2,10,2014,5952617.4
88935,8,1,0,93,36360,1,2,1990,8901934
83026,68,0,1,44,19406,2,9,2010,8305842
19900,67,1,0,54,60466,9,9,2020,1996710
41204,1,0,1,95,42674,3,7,2010,4126585
94261,94,0,0,31,79234,8,4,2008,9429690.8
81511,74,0,1,10,63642,4,9,2016,8154985.6
59252,15,1,0,27,70569,10,10,1994,5931506.4
80067,23,0,0,73,58542,1,7,2021,8013211.1
56902,32,0,0,50,79433,3,6,2010,5694751
10483,46,1,1,19,65625,4,10,2001,1055996.1
41987,18,0,0,44,63402,8,2,2017,4201481.7
88100,6,0,0,70,52009,7,6,2020,8812852
70968,60,1,0,16,63631,6,5,2005,7101845.5
67078,21,0,1,73,55794,6,8,1993,6717669.3
10637,24,1,0,23,24499,7,10,1997,1067665.7
71171,74,1,0,43,3824,6,7,2003,7123522.3
82952,31,1,0,7,95942,9,3,2015,8299689.5
92335,96,0,1,11,52973,1,2,1999,9237950.9
60035,46,1,0,77,9535,6,9,2008,6014540.8
95492,65,1,1,77,94205,9,2,1997,9563379.7
20587,32,1,0,71,98056,5,5,2004,2067398.4
13642,8,0,0,96,24862,3,10,2009,1373966.9
38700,98,1,1,33,31106,8,3,1992,3874846.2
87991,31,0,0,79,98095,2,2,2006,8804814.6
48428,27,0,0,9,7219,4,4,2010,4844049
81171,100,1,1,10,54421,3,10,2020,8123187
82899,89,0,0,23,74100,8,10,2009,8291850.9
47126,76,1,1,37,28810,10,4,1995,4720029.5
83064,84,1,0,95,93610,9,6,1997,8314535.7
63008,89,1,1,12,17461,7,10,1995,6309285.5
23776,31,0,1,4,81286,5,3,2002,2382847.2
8597,24,1,1,27,27434,1,7,2018,867204.8
65896,44,1,1,40,69039,7,2,1994,6601450.4
47061,85,1,1,67,21553,10,7,2018,4713648.8
19341,95,1,1,21,23979,7,4,2017,1944096.7
9954,87,0,0,32,74803,9,2,2011,999219.1
86810,91,1,1,13,88670,5,7,2010,8686680
28062,60,1,1,57,16192,3,1,1995,2815267.5
29967,34,1,1,22,27710,9,2,2009,3006420.9
72748,23,0,1,90,29839,2,5,2006,7280260.6
10132,57,1,1,87,47276,10,8,2016,1024313.6
36932,6,1,0,93,72219,3,4,1990,3706286
24309,23,0,1,28,26404,6,1,2013,2434268.3
19319,18,0,1,56,97994,3,8,2004,1940995.4
9078,63,0,0,48,21260,10,10,1994,909459.4
1407,44,0,1,19,77721,8,3,1995,147495.5
38009,2,0,0,12,979,7,4,2018,3801895.8
11688,13,1,0,72,10203,7,8,2013,1180015.3
74489,96,0,0,86,27113,1,2,2019,7450211.9
91596,30,1,1,45,81897,8,10,2013,9172881.3
35520,33,0,1,50,23139,1,6,2011,3554917.1
3929,60,0,1,69,87322,7,5,1993,398629.3
26424,32,0,0,7,41497,6,1,2020,2643550
14074,85,1,1,78,18483,10,9,2003,1421626.3
62598,39,1,1,83,207,2,3,2008,6271214.8
51419,91,1,0,12,79245,5,4,2014,5147263.4
71012,61,0,0,77,56090,8,3,2004,7108699.4
69866,93,1,0,94,32080,8,3,2004,6995283.4
75124,27,0,0,20,32634,3,4,2009,7513990.9
73117,64,1,0,58,72914,10,10,2004,7317591.4
6086,42,0,0,4,10079,1,3,1992,609401.2
62114,85,0,1,78,18473,7,1,1994,6218248.4
85301,88,0,0,50,24540,8,10,2016,8532351.6
24046,29,0,0,41,57817,3,8,2021,2408555.1
49729,47,0,1,74,99549,4,10,1999,4979777.9
96177,51,0,0,73,80137,10,4,1997,9620405.7
5279,37,1,1,72,31339,7,6,2001,536296.1
64633,20,0,1,56,27883,3,4,2002,6472293.2
26229,35,1,1,100,36669,4,6,2003,2634608.3
92438,35,1,0,99,23151,7,5,2005,9255862.5
52332,36,0,0,33,28835,8,7,1995,5234888.5
64088,52,0,1,67,7722,9,7,2011,6417344.1
90832,54,0,0,90,56486,8,5,2011,9088841.1
4169,27,0,0,30,25409,3,2,2000,419550
18501,63,1,1,13,33825,10,4,2004,1855087.4
21413,34,1,1,72,42530,8,6,2000,2154718
84077,3,1,0,15,16401,4,5,1997,8412538.7
71928,42,1,0,94,24936,1,5,2005,7203983.5
44321,86,0,0,20,9155,1,1,2019,4434371.9
60249,80,1,1,48,90909,7,1,1994,6034593.4
70409,29,0,0,52,89582,9,8,2012,7042999.2
86393,19,0,1,14,79437,3,6,2010,8643976
96815,44,1,1,59,27363,5,3,1994,9693106.4
47136,5,0,1,39,14286,5,9,1993,4716725.3
30893,34,1,1,14,67984,10,7,1991,3098287.1
91537,18,1,0,61,93344,10,7,1993,9157850.3
93064,39,1,0,54,51077,7,1,1994,9312597.4
47790,74,0,1,29,21813,6,4,1997,4786351.7
90127,19,0,0,87,33476,10,4,1995,9022299.5
8751,36,0,0,2,27787,1,4,2009,875876.9
90822,23,1,1,62,37659,5,4,1997,9091107.7
92194,45,1,1,18,66815,4,5,1999,9228451.9
97289,35,0,0,25,89779,10,6,2004,9732350.4
73583,55,1,0,33,91559,9,9,2020,7362718
25495,57,0,1,7,58020,4,5,2011,2553094.1
63283,52,0,1,85,60803,10,9,2000,6339337
69048,35,1,0,58,31162,7,8,2001,6911450.1
98468,26,0,0,20,86880,7,3,2001,9849610.1
54740,77,1,0,17,97685,7,8,1998,5477153.8
36378,15,1,1,24,46793,3,9,1990,3646213
29576,73,0,1,17,96784,10,8,2021,2963025.1
84697,11,1,0,47,17958,1,6,2015,8474421.5
94759,28,1,1,36,34321,5,6,2016,9483975.6
2346,97,1,1,68,84817,4,3,2010,244992
45553,28,0,0,22,48640,1,8,2009,4557358.9
52141,63,1,1,97,54855,6,2,1992,5228398.2
83600,8,0,0,65,50157,1,5,2021,8364352.1
5485,11,1,0,13,82909,9,1,1992,552405.2
23220,99,1,1,79,81129,7,9,2013,2334717.3
5914,25,0,0,46,29433,1,4,2021,593538.1
23107,81,1,0,54,75314,5,7,1995,2316366.5
16329,29,0,1,58,95032,4,2,2001,1638683.1
82940,29,0,0,12,86015,4,6,1998,8294731.8
92230,84,1,1,95,62672,7,9,2018,9237486.8
24743,50,1,1,88,98241,5,1,1996,2481744.6
25699,47,0,1,26,90423,5,6,1994,2576151.4
42192,26,1,0,32,57058,8,4,2021,4222302.1
36593,3,0,1,61,26275,8,3,2004,3666305.4
52416,66,1,0,50,54177,10,5,1990,5249182
23228,50,0,1,97,46271,1,3,2020,2331465
4777,100,1,1,67,48321,9,10,1991,487950.1
23962,87,1,1,68,53837,8,5,1995,2403326.5
21018,51,0,1,75,85049,8,5,1998,2110725.8
16824,26,0,0,84,37607,1,3,1990,1687837
6036,86,1,0,46,73311,4,2,2015,610661.5
60937,34,1,0,18,34756,5,4,1992,6099170.2
84651,74,0,1,26,27443,10,10,2007,8469947.7
94474,84,0,0,98,73616,1,5,1991,9455097.1
51243,74,1,1,35,57298,5,2,2017,5134128.7
35586,81,0,1,80,15086,9,9,2019,3570719.9
89519,5,0,1,13,87969,9,4,2014,8957404.4
75340,98,1,1,27,30600,3,5,2018,7545012.8
68762,88,0,1,81,81480,3,9,1991,6887470.1
50539,81,1,1,89,50841,8,6,1996,5063590.6
38148,67,1,0,85,75326,3,10,2000,3824209
43613,23,0,0,27,76264,10,4,1993,4364937.3
86257,56,1,1,49,36365,6,1,2020,8638974
4194,4,0,1,30,43027,6,1,1999,423479.9
70519,25,1,1,79,15574,8,4,1994,7063851.4
55616,83,0,1,62,56356,7,9,1997,5571452.7
57041,24,1,0,94,21340,3,6,2000,5710382
39007,52,1,1,44,5308,3,2,1999,3912800.9
20869,86,1,0,84,74768,6,10,2011,2092339.1
27036,14,1,1,75,77326,3,7,2020,2708288
90536,74,0,0,68,89988,7,6,2002,9059110.2
97882,63,1,0,47,63089,7,7,2019,9792988.9
35287,53,1,1,33,74678,5,3,2013,3535222.3
91311,23,1,0,24,5657,8,8,1991,9137559.1
60596,82,1,0,39,71604,10,8,2002,6063866.2
73365,80,0,1,2,27930,5,5,2021,7340329.1
55281,18,0,0,26,44155,4,5,2004,5531300.4
42265,34,0,1,89,80134,9,3,2009,4234147.9
39595,81,1,1,96,19398,5,6,1993,3974677.3
83790,59,0,0,75,43163,10,10,2020,8383752
62977,47,1,1,15,97092,10,10,2009,6305166.9
49810,60,1,1,39,54867,2,1,2020,4988534
44782,83,1,1,77,84704,7,9,2003,4488135.3
79066,91,0,0,18,10621,7,10,2019,7908197.9
45091,71,1,1,78,55216,10,3,2010,4523785
16063,60,0,0,97,60433,8,8,2016,1612339.6
28920,1,1,0,72,88751,6,6,2007,2901901.7
29431,53,0,0,43,36821,9,4,1993,2945626.3
80671,65,0,0,6,37066,7,10,2021,8068598.1
98648,30,1,1,62,99801,9,4,2007,9875795.7
23336,38,0,1,23,6989,4,6,2018,2336967.8
65779,99,0,1,80,52650,9,9,2006,6583911.6
26508,7,1,1,82,79069,1,1,1991,2663765.1
82117,58,0,1,33,70276,7,8,1994,8217020.4
27949,59,1,0,77,87458,8,3,2011,2803182.1
58847,40,0,0,51,83007,4,10,2015,5886368.5
84311,4,0,1,58,74057,6,4,2011,8442220.1
9749,85,1,0,65,54807,6,5,2018,980609.8
1932,51,1,1,36,52283,1,1,2000,201541
83358,55,1,0,68,72913,10,2,2015,8341911.5
72006,4,0,0,83,65315,5,7,2000,7209550
80394,55,0,0,59,31003,9,2,1992,8045936.2
39132,30,1,1,68,90395,8,9,2020,3924407
89169,88,1,1,90,14403,10,6,2011,8927281.1
86467,68,0,1,22,9328,3,6,2014,8650673.4
54648,70,0,1,98,17849,7,10,1993,5478307.3
5856,98,1,1,95,39298,8,9,2012,598716.2
28722,7,1,0,54,23861,9,5,1991,2881430.1
54563,76,1,0,56,16918,5,4,1994,5461061.4
17847,97,0,1,71,51955,8,7,2006,1791186.6
69806,14,0,0,66,18070,3,7,2020,6986562
70178,27,0,1,41,17376,8,2,2020,7025331
68311,63,0,0,67,33484,3,1,1992,6836540.2
4258,51,1,0,30,90758,8,5,2003,430099.3
67140,4,0,1,51,51831,10,9,2010,6722509
14608,33,0,1,88,73583,10,10,2021,1468435.1
61185,39,0,0,48,81696,9,1,1998,6121085.8
1888,68,1,1,79,40408,2,2,2018,199583.8
92130,28,1,0,88,61968,5,10,1994,9223934.4
24516,100,0,1,67,80608,6,1,2005,2458884.5
55727,89,1,0,33,23092,7,4,1995,5575798.5
55558,95,1,0,100,99606,1,1,2021,5559731.1
98924,52,0,1,93,11880,1,4,1991,9901248.1
61279,54,1,1,1,97919,4,9,2003,6134906.3
19463,41,0,1,98,63615,6,4,2006,1957103.6
4449,49,1,0,40,17214,10,4,2006,451954.6
84634,7,1,0,89,83827,1,3,2012,8473995.2
75868,84,1,0,57,39271,2,6,1997,7591848.7
81639,62,0,0,15,62214,3,4,2009,8165695.9
49116,98,1,1,41,70412,6,9,2013,4923159.3
29711,75,1,1,59,33784,3,4,2019,2981766.9
77339,85,1,0,33,73371,1,6,1996,7736919.6
93471,43,0,1,30,34433,8,6,2016,9355268.6
42078,22,1,0,91,93568,7,8,1998,4218276.8
83730,38,0,0,7,51141,9,4,1995,8373982.5
93650,7,1,1,83,35653,4,3,2005,9375981.5
45125,77,1,1,51,97963,4,2,2019,4522380.9
36987,79,1,0,30,70948,7,8,2003,3703916.3
64425,30,0,0,17,75269,8,6,2015,6443543.5
13601,76,0,1,64,8319,6,10,2007,1371932.7
71595,100,0,1,4,7270,8,9,2017,7164867.7
19440,38,1,0,51,59267,3,10,2020,1951851
43251,88,0,0,43,60814,3,10,2001,4326826.1
90447,76,0,0,53,6421,9,8,1999,9048782.9
70636,85,1,0,95,36186,5,8,2011,7073600.1
51999,10,0,0,85,86210,1,9,2017,5207606.7
29498,18,0,1,80,85019,9,7,2008,2961653.8
59392,21,0,0,89,4962,10,10,1994,5944482.4
26656,89,1,1,81,6743,10,10,2011,2681384.1
84221,47,0,1,47,16858,9,8,2004,8426342.4
83175,86,1,1,91,37415,2,5,2015,8330590.5
72843,47,0,0,96,5857,1,9,1999,7288205.9
827,24,1,1,21,9011,3,6,2000,89927
36690,68,1,0,27,18808,9,4,2014,3674806.4
66847,50,0,1,33,63757,10,7,2011,6688898.1
22381,66,0,1,86,10972,1,2,1990,2245020
93244,20,0,0,63,58065,9,5,2001,9328474.1
70728,92,1,0,87,67799,2,9,2020,7079449
8300,93,0,1,72,25524,6,1,2005,837253.5
16859,93,0,0,70,74704,10,6,2016,1690521.6
71373,84,1,0,12,89969,5,3,2021,7141743.1
52871,6,0,0,14,84000,1,8,2008,5287746.8
4263,57,0,0,39,49609,9,9,1990,430459
83742,74,1,1,25,87689,3,5,2000,8380708
17505,36,1,1,37,16727,8,4,1993,1762789.3
14050,3,0,1,66,73565,7,1,2008,1413507.8
77370,86,0,1,23,41951,9,4,2011,7743358.1
6791,25,0,0,33,15992,3,7,1998,680406.8
77027,44,0,0,25,22176,4,10,1996,7705249.6
98843,64,0,0,73,64231,9,6,2006,9888362.6
94172,50,1,1,35,13446,2,5,1997,9424252.7
66518,20,0,1,96,40605,2,10,2005,6658518.5
27442,39,0,1,28,25795,7,8,1998,2748800.8
49592,24,1,0,34,82205,3,9,2016,4963740.6
89887,57,0,0,91,87207,7,10,2021,8994730.1
12865,65,0,1,69,7671,6,10,2020,1294048
33781,31,1,1,100,28936,6,3,1993,3392580.3
40933,29,1,1,84,99838,1,10,2000,4100223
81301,14,1,1,46,97862,2,4,2017,8137029.7
67761,81,1,1,5,71456,1,10,1997,6785841.7
20744,43,0,1,97,83820,4,1,1994,2087930.4
65934,69,1,1,69,35528,3,3,2014,6602264.4
50877,87,1,1,89,10814,1,10,2002,5097460.2
33055,10,0,1,12,63073,7,3,1990,3308068
75572,92,1,1,100,4321,3,10,1993,7572270.3
13914,4,1,0,70,9412,5,1,2020,1398582
80604,85,0,0,51,29337,10,8,2021,8063954.1
29613,52,1,0,26,90964,2,10,2002,2964803.2
81112,91,0,1,20,23925,5,2,1995,8117647.5
45860,83,1,1,26,68472,8,4,2019,4591104.9
261,48,0,1,28,83598,9,3,2016,29996.6
68825,4,1,1,13,46478,2,9,1995,6888057.5
26916,82,0,1,58,15630,1,3,1993,2696491.3
46421,43,1,0,23,27105,2,7,2021,4646143.1
59816,55,0,0,8,39743,10,8,2019,5982821.9
11149,43,1,1,58,7818,1,1,1999,1124971.9
71042,13,0,1,62,23316,4,4,2006,7108064.6
11875,33,1,0,38,75759,4,6,2018,1191250.8
63664,14,1,1,81,16902,4,7,2003,6373958.3
57431,18,0,0,91,73010,10,3,2015,5752664.5
52078,17,0,1,1,53361,4,6,1993,5212915.3
70757,54,0,1,1,2053,4,2,2001,7078138.1
30556,23,0,0,81,84084,10,1,2002,3062451.2
16809,13,0,0,36,66887,8,10,2018,1685229.8
5456,62,1,1,97,18199,6,2,2012,557575.2
12130,10,1,0,60,10900,2,3,2012,1222904.2
12551,24,0,0,53,78052,3,4,1992,1257504.2
61557,89,1,0,51,2036,9,2,2011,6163797.1
12939,55,0,0,48,27621,4,3,2006,1298332.6
85576,83,0,0,21,77949,3,2,1998,8558422.8
8064,33,1,0,27,1452,3,1,1992,811290.2
50599,93,1,1,89,21075,1,8,2016,5067362.6
53496,71,0,1,22,62086,4,8,1991,5354040.1
86405,77,1,0,75,37696,3,3,2015,8643680.5
18231,10,0,1,74,83758,2,3,1993,1832629.3
76918,24,0,0,27,69849,3,5,2021,7694890.1
40214,67,0,1,17,51436,9,1,2005,4028553.5
94801,98,1,0,79,38030,1,1,2011,9487999.1
20040,16,0,1,94,27517,6,3,2019,2015414.9
49942,7,1,0,98,24546,1,2,2008,5003821.8
52974,73,1,1,24,11740,5,2,2004,5304662.4
62710,17,1,0,54,59437,4,9,2001,6279618.1
66389,6,1,0,46,22064,7,8,2003,6644576.3
40619,50,1,0,27,84676,4,1,1993,4066846.3
59738,38,0,0,35,95952,1,8,2002,5975675.2
60842,28,1,0,4,70186,1,9,2018,6087203.8
95875,70,1,1,14,25701,4,8,1998,9597732.8
44803,64,0,0,18,2557,10,9,1990,4483091
40633,34,1,1,1,79484,9,6,2002,4069305.2
43359,53,0,1,9,53849,8,3,1991,4340729.1
98131,58,0,1,97,22812,7,2,2012,9822005.2
7101,73,0,1,6,62086,10,10,2012,715591.2
54469,53,0,0,88,42993,2,5,1999,5455583.9
67580,11,1,0,69,10759,4,10,2005,6765906.5
69893,70,0,0,65,20478,10,3,2017,6991116.7
31704,62,1,0,40,51559,9,1,2004,3174667.4
40557,64,1,0,19,70461,2,9,2008,4061491.8
75293,31,0,0,89,91810,4,3,2021,7535976.1
87596,67,0,1,94,51487,7,2,2006,8772432.6
77252,86,1,0,61,10655,5,5,1991,7730648.1
45963,28,0,1,55,47735,10,8,2019,4607265.9
36048,57,0,1,100,80407,9,2,2006,3614178.6
16058,46,0,1,58,49046,10,2,2009,1612601.9
50678,76,0,0,32,93121,3,1,1992,5071621.2
34835,98,0,0,64,40630,9,8,1997,3489669.7
80249,52,1,0,43,65461,5,3,2008,8034277.8
93670,99,1,0,4,22067,4,10,2000,9372029
73734,37,0,0,13,59519,2,9,2011,7374998.1
5058,64,1,1,63,55888,5,7,2010,514459
24957,3,1,1,83,16355,8,7,1995,2506130.5
7764,45,0,0,11,38153,9,1,1998,777955.8
93664,34,1,0,39,73912,7,3,2010,9371580
53104,91,1,0,4,42256,9,2,2016,5314198.6
57990,26,1,1,11,8626,4,7,2012,5802883.2
84308,40,0,0,52,54699,6,5,2005,8433276.5
48559,58,0,0,97,28966,2,6,2008,4864445.8
59971,45,0,0,54,69967,9,5,1998,6000649.8
29004,29,1,1,53,78322,6,3,2021,2908364.1
45524,90,1,0,56,56071,4,5,2013,4562413.3
18844,88,0,0,100,48241,6,7,2006,1887200.6
61141,97,0,1,83,8703,7,4,1997,6121399.7
21261,50,1,1,4,49121,2,9,1998,2131594.8
95602,86,0,1,64,1265,3,4,2008,9566578.8
8708,96,1,0,79,72852,9,4,2007,879427.7
91342,52,0,1,49,93512,7,8,1999,9143600.9
7789,28,1,0,92,35371,6,7,1998,784603.8
56726,12,1,1,81,63839,3,8,2018,5683041.8
40784,49,0,1,98,98513,2,3,2018,4085952.8
9448,58,1,0,49,93978,1,4,2020,952004
6570,80,1,1,52,55389,7,5,2010,667714
23213,89,0,1,42,83553,2,8,2018,2327859.8
26444,43,1,0,4,5572,7,10,2017,2649524.7
23320,96,0,0,88,58102,10,6,2013,2337805.3
92782,26,1,1,77,58537,1,10,1990,9287161
86163,4,0,0,59,77659,2,9,2020,8621912
10128,44,1,1,30,84658,10,3,1994,1021009.4
9861,87,0,1,26,47978,4,6,2020,990552
70435,46,0,1,58,45889,3,10,2013,7048486.3
67843,60,0,0,45,75296,3,4,2018,6786741.8
2871,83,1,1,44,52126,10,4,2018,298537.8
9008,42,1,0,65,52822,8,6,2019,907736.9
40037,5,0,1,96,42626,9,6,1995,4012108.5
11260,75,0,0,67,69016,3,9,2008,1131709.8
41212,31,0,0,98,83668,3,5,2013,4128709.3
91743,28,0,1,40,25035,7,5,2000,9181611
45738,30,1,1,69,42532,9,10,2021,4583032.1
636,47,0,1,59,29589,5,3,2001,73625.1
37171,56,1,0,61,75390,6,2,2004,3723277.4
11646,40,0,1,66,52451,1,10,1997,1169371.7
5620,94,0,0,56,99851,7,4,1996,566525.6
19373,99,1,1,75,82403,4,4,1997,1949240.7
32794,97,0,0,7,60293,4,3,1996,3279960.6
28373,73,0,0,83,4970,5,2,1993,2842729.3
89823,82,1,0,26,65210,4,7,2002,8987070.2
64533,32,0,0,5,17524,9,7,2010,6454096
17515,12,0,0,64,81495,4,8,1992,1754203.2
24040,90,0,1,93,79188,1,8,2015,2412253.5
48289,68,1,0,19,51010,3,7,2015,4835241.5
17513,98,0,0,36,58565,3,6,2020,1754716
20401,88,1,1,3,18235,6,8,1994,2047409.4
6009,55,0,1,56,24848,6,7,2019,610176.9
85104,7,1,0,37,23443,9,6,2014,8517206.4
65886,71,1,0,15,97439,10,8,2012,6592196.2
79096,79,1,1,15,30646,1,7,2005,7917449.5
95098,30,0,0,4,17095,4,9,2002,9510300.2
54336,38,1,1,13,48360,4,9,2005,5442172.5
85300,98,1,0,64,93491,5,9,2002,8536653.2
40906,58,0,1,29,15447,8,9,2008,4094554.8
82585,80,0,1,82,65846,10,1,2004,8265084.4
73021,10,1,0,76,78549,1,2,2002,7311448.2
57044,25,0,0,93,2309,6,6,1992,5713004.2
78882,100,1,0,63,73080,10,8,2014,7893540.4
56013,46,1,1,64,50170,8,6,2000,5611203
60863,52,0,0,44,33691,1,5,2005,6091262.5
83520,39,0,1,37,89961,10,10,1992,8359050.2
71848,86,0,0,61,44526,10,2,2017,7189666.7
69067,37,1,0,62,28313,1,7,2020,6911055
79653,4,0,1,19,78020,4,1,2013,7972109.3
16977,46,1,1,54,36800,3,6,2019,1706568.9
13594,8,0,0,73,26020,8,1,2019,1365330.9
4711,98,0,1,80,93410,7,5,2007,478449.7
89124,33,0,1,62,29301,3,3,1993,8919357.3
62599,8,0,1,37,9244,9,10,2012,6268809.2
74572,74,1,0,48,16796,6,9,2013,7463538.3
56197,81,0,1,39,73580,7,2,2006,5625138.6
66687,95,1,0,21,17551,4,10,2000,6675401
47519,8,1,1,95,3013,8,10,2006,4759722.6
21581,26,0,0,77,32881,2,6,2007,2166100.7
16956,25,0,1,69,20483,10,6,2018,1705161.8
56148,84,0,1,16,72996,5,4,2017,5617858.7
85429,20,0,0,28,59987,7,8,2014,8546147.4
84058,64,0,0,99,14929,3,7,2004,8415755.4
18604,63,0,0,23,15859,1,10,2003,1861172.3
90179,27,0,0,66,53762,1,7,2009,9023038.9
60135,62,1,1,86,83668,9,1,2001,6024974.1
45506,87,0,1,60,76009,4,1,2016,4556396.6
95730,43,1,1,85,59791,10,8,2011,9583824.1
51121,83,1,1,89,67182,9,8,2017,5123563.7
63915,68,0,0,49,73129,10,4,2009,6395585.9
9629,14,1,0,16,75989,4,3,2004,968526.4
68837,64,1,0,50,24666,3,6,2003,6887892.3
39239,29,0,1,97,59671,8,2,2002,3933198.2
58917,83,1,0,29,10245,3,1,1996,5898396.6
46921,77,1,1,44,97176,7,6,2011,4697734.1
65555,94,1,0,88,49355,8,5,2021,6565694.1
2355,94,0,0,95,74657,8,9,2010,246001
21851,93,0,1,57,85169,6,3,2014,2188090.4
19677,43,1,0,79,13663,9,8,2000,1979423
39661,59,0,0,83,97719,1,9,2000,3974103
20967,33,1,0,97,72112,5,9,1995,2108465.5
9057,34,0,0,50,11291,4,8,2007,906900.7
46301,51,1,0,48,51536,7,2,2018,4637166.8
92238,44,1,1,63,66384,8,1,1998,9237221.8
41880,55,0,1,87,28219,9,5,2014,4192229.4
44459,50,1,0,62,1648,2,5,1994,4452340.4
10821,73,0,1,17,8265,5,2,1998,1086242.8
24560,68,0,1,3,40529,5,8,2019,2457903.9
864,17,1,0,15,51196,5,2,1999,89905.9
23212,2,1,0,90,98531,8,2,2015,2327333.5
31459,86,1,1,27,61694,10,9,1995,3155046.5
80206,28,0,1,42,13253,10,4,2014,8027224.4
48926,54,1,0,57,76290,1,3,1990,4896578
9109,76,1,1,83,63352,4,9,1997,923884.7
48403,62,0,0,3,52029,4,9,1996,4841127.6
12011,74,1,1,28,40165,9,10,2018,1208645.8
6470,57,1,1,48,67161,4,8,2012,656687.2
55872,56,0,1,4,28242,9,10,2018,5591474.8
37213,79,0,1,95,89561,7,9,1996,3734467.6
55851,3,1,1,11,45177,1,3,1994,5592415.4
48395,65,0,1,38,38471,8,6,2011,4845798.1
27946,86,1,0,15,92094,3,3,2009,2797128.9
12066,49,0,0,41,76434,6,7,2012,1207916.2
59109,45,0,1,21,97310,6,5,1993,5914617.3
57801,64,1,0,41,43210,3,6,2019,5787838.9
1448,85,0,0,99,9174,9,7,2020,154560
40571,8,0,0,18,6526,6,9,2014,4058935.4
85030,1,1,0,48,19069,6,5,2009,8509868.9
26690,37,1,1,15,57994,1,6,2016,2677484.6
97110,95,0,1,21,19698,6,8,2018,9717346.8
77591,36,1,0,79,48726,8,7,2002,7767753.2
10109,6,0,0,81,22719,5,7,1990,1018391
3712,89,1,0,62,96538,8,4,1990,378944
61485,74,0,0,17,73421,3,9,2008,6150376.8
39818,4,1,0,94,98076,6,5,2009,3990192.9
24064,79,1,1,59,20729,7,1,2005,2414680.5
76818,13,0,0,81,43542,1,9,2016,7688569.6
96767,62,0,0,66,30455,9,4,1997,9680781.7
7184,30,1,0,11,96158,1,1,2008,724159.8
63062,60,0,0,37,73988,10,8,2003,6307914.3
33793,63,1,0,42,55220,2,4,2000,3386082
26089,2,0,0,60,75957,6,3,1999,2615439.9
9223,50,0,0,74,56384,5,10,2006,927886.6
64717,8,1,0,64,66333,4,6,2008,6479615.8
1513,95,0,0,43,99468,2,9,2002,155010.2
89008,84,1,1,72,4547,4,9,2015,8911947.5
4803,42,0,0,79,95739,3,6,2006,485590.6
64128,36,1,0,48,91696,6,10,2009,6418143.9
47956,61,0,0,69,39644,9,10,2016,4800729.6
96915,20,1,0,23,12882,10,10,2020,9695754
98025,98,1,0,90,26276,6,1,2005,9813291.5
95148,52,0,0,100,66463,5,10,2008,9522550.8
93283,87,0,1,25,38486,10,7,1996,9333627.6
80837,82,1,0,70,11128,9,4,1993,8089906.3
64869,79,1,0,22,62659,5,8,1996,6492457.6
44750,96,0,0,94,78156,10,5,2018,4479097.8
55840,89,0,1,11,56766,4,6,1995,5588693.5
40934,51,0,0,41,30430,6,9,2018,4096884.8
32951,20,1,0,53,75542,5,1,1992,3300626.2
99552,28,1,1,49,50409,10,1,1993,9964331.3
62093,12,0,1,94,65064,9,2,2004,6222279.4
72445,92,1,0,26,98594,9,1,2013,7249734.3
